DateTime Stamp,Signed Firmware Version,Ultrasound range( (signal strength)-(0-100)Db,Updates per second,Ranges(m),2D Camera resolution,Frames per second,Point cloud Density,Points per second,ultrasound data type,camera data type,lidar data type,operation ,Abnormality type,Potential Attack type
2023-02-17 03:34:00,1.2.4,19,37,5,RGB: 1024 x 768,31,PCD: 1024 x 1024,22337,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:34:30,1.2.4,94,35,1,RGB: 1024 x 768,54,PCD: 1024 x 1024,29829,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-17 03:35:00,1.2.3,77,81,0,RGB: 1024 x 768,42,PCD: 1024 x 1024,10613,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:35:30,1.2.3,18,98,5,RGB: 1024 x 768,28,PCD: 1024 x 1024,19557,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:36:00,1.2.4,67,84,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,20109,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:36:30,1.2.3,20,100,0,RGB: 1024 x 768,22,PCD: 1024 x 1024,17443,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:37:00,1.2.5,95,81,5,RGB: 1024 x 768,43,PCD: 1024 x 1024,28345,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:37:30,1.2.3,42,72,2,RGB: 1024 x 768,25,PCD: 1024 x 1024,15843,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:38:00,1.2.5,95,108,5,RGB: 1024 x 768,33,PCD: 1024 x 1024,18647,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:38:30,1.2.4,7,92,4,RGB: 1024 x 768,60,PCD: 1024 x 1024,37349,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:39:00,1.2.5,1,77,3,RGB: 1024 x 768,56,PCD: 1024 x 1024,36142,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:39:30,1.2.5,63,66,4,RGB: 1024 x 768,55,PCD: 1024 x 1024,16389,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:40:00,1.2.5,86,116,2,RGB: 1024 x 768,55,PCD: 1024 x 1024,14785,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:40:30,1.2.5,75,118,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,24500,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:41:00,1.2.4,74,48,0,RGB: 1024 x 768,50,PCD: 1024 x 1024,14070,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:41:30,1.2.3,0,32,4,RGB: 1024 x 768,57,PCD: 1024 x 1024,12238,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:42:00,1.2.3,44,114,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,22490,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:42:30,1.2.4,78,99,6,RGB: 1024 x 768,43,PCD: 1024 x 1024,22421,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:43:00,1.2.4,26,45,2,RGB: 1024 x 768,42,PCD: 1024 x 1024,22961,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:43:30,1.2.3,45,120,6,RGB: 1024 x 768,29,PCD: 1024 x 1024,32514,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:44:00,1.2.4,30,86,6,RGB: 1024 x 768,51,PCD: 1024 x 1024,22532,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:44:30,1.2.3,50,46,3,RGB: 1024 x 768,18,PCD: 1024 x 1024,20127,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:45:00,1.2.4,19,49,3,RGB: 1024 x 768,53,PCD: 1024 x 1024,25285,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:45:30,1.2.4,25,30,4,RGB: 1024 x 768,47,PCD: 1024 x 1024,12803,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:46:00,1.2.5,8,59,0,RGB: 1024 x 768,15,PCD: 1024 x 1024,19773,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:46:30,1.2.5,16,97,5,RGB: 1024 x 768,41,PCD: 1024 x 1024,29052,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:47:00,1.2.3,51,73,3,RGB: 1024 x 768,30,PCD: 1024 x 1024,13795,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:47:30,1.2.4,84,68,6,RGB: 1024 x 768,20,PCD: 1024 x 1024,32040,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:48:00,1.2.3,53,62,1,RGB: 1024 x 768,45,PCD: 1024 x 1024,22564,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:48:30,1.2.4,38,40,1,RGB: 1024 x 768,57,PCD: 1024 x 1024,18065,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:49:00,1.2.3,0,40,4,RGB: 1024 x 768,44,PCD: 1024 x 1024,21418,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:49:30,1.2.5,60,34,1,RGB: 1024 x 768,20,PCD: 1024 x 1024,28457,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:50:00,1.2.5,30,56,0,RGB: 1024 x 768,21,PCD: 1024 x 1024,30221,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:50:30,1.2.5,3,108,4,RGB: 1024 x 768,27,PCD: 1024 x 1024,12198,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:51:00,1.2.4,2,93,2,RGB: 1024 x 768,34,PCD: 1024 x 1024,16448,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:51:30,1.2.3,68,74,0,RGB: 1024 x 768,18,PCD: 1024 x 1024,13488,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:52:00,1.2.4,39,89,5,RGB: 1024 x 768,19,PCD: 1024 x 1024,27297,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:52:30,1.2.4,91,98,1,RGB: 1024 x 768,44,PCD: 1024 x 1024,35609,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:53:00,1.2.3,74,58,3,RGB: 1024 x 768,42,PCD: 1024 x 1024,23960,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:53:30,1.2.4,13,70,4,RGB: 1024 x 768,20,PCD: 1024 x 1024,11185,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:54:00,1.2.4,65,56,1,RGB: 1024 x 768,43,PCD: 1024 x 1024,17955,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:54:30,1.2.4,57,86,4,RGB: 1024 x 768,22,PCD: 1024 x 1024,27248,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:55:00,1.2.5,21,33,2,RGB: 1024 x 768,30,PCD: 1024 x 1024,32748,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:55:30,1.2.5,96,109,0,RGB: 1024 x 768,60,PCD: 1024 x 1024,15156,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-17 03:56:00,1.2.4,23,95,0,RGB: 1024 x 768,42,PCD: 1024 x 1024,38086,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:56:30,1.2.4,51,69,0,RGB: 1024 x 768,24,PCD: 1024 x 1024,23409,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:57:00,1.2.4,29,106,2,RGB: 1024 x 768,30,PCD: 1024 x 1024,25906,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:57:30,1.2.4,59,30,3,RGB: 1024 x 768,27,PCD: 1024 x 1024,39420,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:58:00,1.2.3,70,33,0,RGB: 1024 x 768,56,PCD: 1024 x 1024,32910,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:58:30,1.2.3,92,75,0,RGB: 1024 x 768,26,PCD: 1024 x 1024,32057,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 03:59:00,1.2.4,67,42,2,RGB: 1024 x 768,29,PCD: 1024 x 1024,26937,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 03:59:30,1.2.4,94,113,6,RGB: 1024 x 768,38,PCD: 1024 x 1024,12244,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:00:00,1.2.3,27,112,0,RGB: 1024 x 768,60,PCD: 1024 x 1024,23459,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:00:30,1.2.4,32,34,4,RGB: 1024 x 768,30,PCD: 1024 x 1024,29254,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:01:00,1.2.5,40,85,6,RGB: 1024 x 768,36,PCD: 1024 x 1024,30559,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:01:30,1.2.4,57,81,0,RGB: 1024 x 768,33,PCD: 1024 x 1024,19841,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:02:00,1.2.3,14,53,5,RGB: 1024 x 768,58,PCD: 1024 x 1024,34239,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:02:30,1.2.3,46,110,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,39074,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:03:00,1.2.5,57,91,3,RGB: 1024 x 768,37,PCD: 1024 x 1024,16595,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:03:30,1.2.4,81,85,2,RGB: 1024 x 768,52,PCD: 1024 x 1024,28559,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:04:00,1.2.3,3,114,6,RGB: 1024 x 768,32,PCD: 1024 x 1024,36492,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:04:30,1.2.5,80,66,5,RGB: 1024 x 768,45,PCD: 1024 x 1024,34286,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:05:00,1.2.5,62,55,3,RGB: 1024 x 768,58,PCD: 1024 x 1024,12398,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:05:30,1.2.3,7,102,6,RGB: 1024 x 768,20,PCD: 1024 x 1024,11235,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:06:00,1.2.5,66,38,2,RGB: 1024 x 768,51,PCD: 1024 x 1024,15199,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:06:30,1.2.5,35,88,4,RGB: 1024 x 768,17,PCD: 1024 x 1024,24401,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:07:00,1.2.5,39,112,6,RGB: 1024 x 768,33,PCD: 1024 x 1024,35359,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:07:30,1.2.5,85,63,1,RGB: 1024 x 768,60,PCD: 1024 x 1024,30796,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:08:00,1.2.3,28,72,2,RGB: 1024 x 768,55,PCD: 1024 x 1024,15833,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:08:30,1.2.4,6,48,1,RGB: 1024 x 768,53,PCD: 1024 x 1024,30777,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:09:00,1.2.4,49,98,5,RGB: 1024 x 768,22,PCD: 1024 x 1024,27078,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:09:30,1.2.4,100,43,1,RGB: 1024 x 768,50,PCD: 1024 x 1024,39095,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:10:00,1.2.4,11,39,3,RGB: 1024 x 768,23,PCD: 1024 x 1024,31595,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:10:30,1.2.4,38,100,4,RGB: 1024 x 768,41,PCD: 1024 x 1024,21000,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:11:00,1.2.4,13,85,1,RGB: 1024 x 768,28,PCD: 1024 x 1024,36434,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:11:30,1.2.5,14,99,1,RGB: 1024 x 768,59,PCD: 1024 x 1024,23075,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:12:00,1.2.5,94,95,2,RGB: 1024 x 768,56,PCD: 1024 x 1024,14347,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-17 04:12:30,1.2.5,47,60,5,RGB: 1024 x 768,20,PCD: 1024 x 1024,16947,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:13:00,1.2.3,94,70,2,RGB: 1024 x 768,28,PCD: 1024 x 1024,10882,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:13:30,1.2.3,94,75,3,RGB: 1024 x 768,32,PCD: 1024 x 1024,15813,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:14:00,1.2.3,56,45,4,RGB: 1024 x 768,17,PCD: 1024 x 1024,10486,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:14:30,1.2.3,3,69,2,RGB: 1024 x 768,19,PCD: 1024 x 1024,27762,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:15:00,1.2.3,91,55,6,RGB: 1024 x 768,41,PCD: 1024 x 1024,23877,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:15:30,1.2.5,53,48,5,RGB: 1024 x 768,56,PCD: 1024 x 1024,11603,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:16:00,1.2.4,10,90,4,RGB: 1024 x 768,18,PCD: 1024 x 1024,14198,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:16:30,1.2.4,42,93,0,RGB: 1024 x 768,40,PCD: 1024 x 1024,12204,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:17:00,1.2.4,21,75,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,16709,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:17:30,1.2.3,25,57,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,28707,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:18:00,1.2.3,45,66,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,17360,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:18:30,1.2.3,37,99,4,RGB: 1024 x 768,46,PCD: 1024 x 1024,29738,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:19:00,1.2.3,75,110,2,RGB: 1024 x 768,44,PCD: 1024 x 1024,27467,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:19:30,1.2.5,91,93,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,32300,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:20:00,1.2.4,36,60,1,RGB: 1024 x 768,41,PCD: 1024 x 1024,28563,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:20:30,1.2.4,83,67,4,RGB: 1024 x 768,30,PCD: 1024 x 1024,37793,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:21:00,1.2.3,79,104,3,RGB: 1024 x 768,59,PCD: 1024 x 1024,30414,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:21:30,1.2.4,74,119,2,RGB: 1024 x 768,57,PCD: 1024 x 1024,34258,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:22:00,1.2.5,36,90,0,RGB: 1024 x 768,27,PCD: 1024 x 1024,35917,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:22:30,1.2.4,19,60,6,RGB: 1024 x 768,51,PCD: 1024 x 1024,18312,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:23:00,1.2.5,13,55,2,RGB: 1024 x 768,37,PCD: 1024 x 1024,33118,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:23:30,1.2.4,65,116,5,RGB: 1024 x 768,23,PCD: 1024 x 1024,16780,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:24:00,1.2.4,36,45,4,RGB: 1024 x 768,57,PCD: 1024 x 1024,11837,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:24:30,1.2.4,96,42,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,31683,numeric array,numeric array,numeric array,not normal,malfunction,Potential brute-force attack
2023-02-17 04:25:00,1.2.3,79,47,5,RGB: 1024 x 768,49,PCD: 1024 x 1024,11177,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:25:30,1.2.5,16,40,0,RGB: 1024 x 768,24,PCD: 1024 x 1024,11660,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:26:00,1.2.5,29,113,6,RGB: 1024 x 768,44,PCD: 1024 x 1024,30685,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:26:30,1.2.5,83,56,6,RGB: 1024 x 768,24,PCD: 1024 x 1024,15591,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:27:00,1.2.5,57,87,6,RGB: 1024 x 768,19,PCD: 1024 x 1024,16699,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:27:30,1.2.5,34,108,4,RGB: 1024 x 768,59,PCD: 1024 x 1024,37210,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:28:00,1.2.4,94,118,0,RGB: 1024 x 768,36,PCD: 1024 x 1024,13276,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:28:30,1.2.4,45,108,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,35958,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:29:00,1.2.4,11,120,6,RGB: 1024 x 768,35,PCD: 1024 x 1024,31372,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:29:30,1.2.4,91,46,6,RGB: 1024 x 768,21,PCD: 1024 x 1024,39107,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:30:00,1.2.4,44,101,4,RGB: 1024 x 768,22,PCD: 1024 x 1024,32158,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:30:30,1.2.5,48,70,4,RGB: 1024 x 768,25,PCD: 1024 x 1024,26787,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:31:00,1.2.3,17,86,4,RGB: 1024 x 768,47,PCD: 1024 x 1024,19906,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:31:30,1.2.4,85,46,5,RGB: 1024 x 768,44,PCD: 1024 x 1024,24938,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:32:00,1.2.5,17,83,5,RGB: 1024 x 768,60,PCD: 1024 x 1024,26335,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:32:30,1.2.3,63,59,0,RGB: 1024 x 768,35,PCD: 1024 x 1024,35008,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:33:00,1.2.3,17,42,2,RGB: 1024 x 768,27,PCD: 1024 x 1024,14035,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:33:30,1.2.4,70,76,2,RGB: 1024 x 768,23,PCD: 1024 x 1024,13583,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:34:00,1.2.5,4,94,6,RGB: 1024 x 768,43,PCD: 1024 x 1024,19213,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:34:30,1.2.5,52,65,5,RGB: 1024 x 768,45,PCD: 1024 x 1024,31130,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:35:00,1.2.5,45,91,2,RGB: 1024 x 768,22,PCD: 1024 x 1024,25276,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:35:30,1.2.4,11,99,6,RGB: 1024 x 768,25,PCD: 1024 x 1024,29372,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:36:00,1.2.3,10,71,1,RGB: 1024 x 768,39,PCD: 1024 x 1024,21839,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:36:30,1.2.3,42,51,2,RGB: 1024 x 768,37,PCD: 1024 x 1024,27354,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:37:00,1.2.3,74,69,0,RGB: 1024 x 768,46,PCD: 1024 x 1024,10904,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:37:30,1.2.5,34,42,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,13275,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:38:00,1.2.5,77,89,1,RGB: 1024 x 768,46,PCD: 1024 x 1024,11237,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:38:30,1.2.3,16,32,5,RGB: 1024 x 768,57,PCD: 1024 x 1024,25710,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:39:00,1.2.3,85,115,1,RGB: 1024 x 768,20,PCD: 1024 x 1024,36659,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:39:30,1.2.3,36,32,1,RGB: 1024 x 768,34,PCD: 1024 x 1024,26270,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:40:00,1.2.5,58,116,1,RGB: 1024 x 768,40,PCD: 1024 x 1024,18594,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:40:30,1.2.4,23,40,0,RGB: 1024 x 768,55,PCD: 1024 x 1024,11044,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:41:00,1.2.3,57,52,5,RGB: 1024 x 768,27,PCD: 1024 x 1024,25327,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 04:41:30,1.2.4,18,89,6,RGB: 1024 x 768,48,PCD: 1024 x 1024,27658,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:42:00,1.2.5,31,60,6,RGB: 1024 x 768,27,PCD: 1024 x 1024,13531,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 04:42:30,1.2.3,11,72,3,RGB: 1024 x 768,26,PCD: 1024 x 1024,35592,numeric array,numeric array,numeric array,normal,n/a,no attack
